st_case_year,STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR,idno
240158_2011,24,240158,1,1,0,0,0,1,1,9,0,23,7,2011,7,19,52,0,6,4,CO-33,NULL,2,38.61336667,-76.60592778,0,1,0,0,1,1,0,6,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1668
240159_2010,24,240159,1,1,NULL,0,NULL,NULL,1,23,0,26,6,2010,7,10,22,1,1,1,I-68,NULL,63,39.676575,-79.38141389,0,24,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1669
240159_2011,24,240159,1,1,0,0,0,2,2,17,0,24,7,2011,1,1,32,0,6,4,CO-194,NULL,17,38.41445833,-76.98669444,0,24,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1670
240160_2010,24,240160,2,2,NULL,0,NULL,NULL,2,43,0,26,6,2010,7,18,32,0,4,4,CO-114,NULL,19,39.70273056,-77.77835278,0,30,0,0,1,1,0,6,1,1,0,1,0,0000000,18,29,18,36,19,8,0,0,0,1,1,1671
240160_2011,24,240160,2,2,0,0,0,5,5,25,0,8,5,2011,1,17,16,0,3,2,US-40,NULL,148,39.5295,-76.12847222,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1672
240161_2010,24,240161,1,1,NULL,0,NULL,NULL,2,1,0,29,6,2010,3,0,52,0,14,6,"FREDERICK ST",NULL,0,39.65563056,-78.76084722,0,25,0,0,1,1,0,3,3,1,0,1,0,0000000,0,52,0,56,1,14,0,0,0,1,1,1673
240161_2011,24,240161,1,1,0,0,0,1,1,5,0,3,6,2011,6,3,54,1,11,1,I-695,NULL,211,39.41386667,-76.59592778,0,31,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1674
240162_2010,24,240162,2,2,NULL,0,NULL,NULL,2,510,50,4,4,2010,1,17,41,0,16,6,"HILLBURN AVE","RUECKERT AVE",0,39.34243056,-76.55745556,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1675
240162_2011,24,240162,1,1,0,0,0,1,1,47,0,3,6,2011,6,14,21,1,12,3,SR-90,NULL,94,38.39075,-75.10455556,0,24,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1676
240163_2010,24,240163,2,2,NULL,1,NULL,NULL,2,33,1175,11,4,2010,1,2,16,0,14,3,SR-210,NULL,140,38.816725,-76.99898611,0,12,1,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1677
240163_2011,24,240163,1,1,0,0,0,1,1,5,0,11,6,2011,7,9,57,1,11,1,I-695,NULL,13,39.32626389,-76.47986389,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1678
240164_2010,24,240164,2,2,NULL,0,NULL,NULL,2,25,0,23,4,2010,6,19,6,0,14,4,CO-508,CO-1180,23,39.40541944,-76.34371389,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,19,9,19,15,19,49,0,0,0,1,1,1679
240164_2011,24,240164,3,3,0,0,0,6,6,17,0,27,5,2011,6,10,41,0,3,3,SR-225,NULL,63,38.5482,-77.0536,0,12,11,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1680
240165_2010,24,240165,2,2,NULL,0,NULL,NULL,2,17,0,4,5,2010,3,14,10,1,2,3,SR-231,NULL,70,38.52518056,-76.72792222,0,12,6,0,1,1,0,1,1,1,0,1,0,0000000,14,8,14,15,14,51,0,0,0,1,0,1681
240165_2011,24,240165,1,1,0,1,1,4,4,17,0,4,6,2011,7,13,5,1,13,3,SR-228,NULL,55,38.62693889,-76.91131389,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1682
240166_2010,24,240166,1,1,NULL,0,NULL,NULL,2,33,879,12,5,2010,4,19,38,0,15,4,CO-76,NULL,25,38.90583611,-76.85350556,0,33,0,0,1,1,0,6,5,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1683
240166_2011,24,240166,1,1,0,0,0,6,6,3,0,8,6,2011,4,20,3,0,16,4,CO-582,NULL,0,39.21059167,-76.702175,0,42,0,0,1,1,0,6,5,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1684
240167_2010,24,240167,1,1,NULL,1,NULL,NULL,1,1,0,21,5,2010,6,9,58,0,6,3,SR-144,NULL,107,39.70473333,-78.57231111,0,15,0,0,1,1,0,1,1,1,0,1,0,0000000,9,56,10,4,10,32,0,0,0,1,0,1685
240167_2011,24,240167,2,2,0,0,0,3,3,27,0,16,2,2011,4,13,30,0,13,2,US-1,CO-131,1,39.17535278,-76.777225,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1686
240168_2010,24,240168,1,1,NULL,1,NULL,NULL,1,31,0,24,5,2010,2,20,46,0,13,3,SR-650,"ELTON RD",33,39.02035833,-76.97655556,0,8,0,0,3,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1687
240168_2011,24,240168,2,2,0,0,0,2,2,33,983,17,4,2011,1,3,28,1,12,3,SR-5,SR-458,140,38.83940556,-76.94648333,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1688
240169_2010,24,240169,1,1,NULL,0,NULL,NULL,1,31,0,27,5,2010,5,14,42,1,11,1,I-495,NULL,56,39.0154,-77.121825,0,31,0,1,5,1,0,8,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1689
240169_2011,24,240169,1,1,0,1,1,3,3,33,879,10,5,2011,3,14,32,0,14,3,SR-704,NULL,11,38.90663056,-76.89548889,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1690
240170_2010,24,240170,1,1,NULL,0,NULL,NULL,1,31,0,18,3,2010,5,14,50,0,13,3,SR-586,NULL,0,39.05791667,-77.08538889,0,38,0,0,1,1,0,6,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1691
240170_2011,24,240170,1,1,0,1,1,1,1,33,1400,14,5,2011,7,4,40,0,14,4,CO-366,NULL,8,38.88578889,-76.89791389,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1692
240171_2010,24,240171,1,1,NULL,0,NULL,NULL,1,27,0,4,5,2010,3,20,16,0,15,4,CO-416,NULL,8,39.13338889,-76.83252222,0,42,0,0,1,1,0,6,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1693
240171_2011,24,240171,2,2,0,0,0,6,6,5,0,11,5,2011,4,15,12,0,13,3,SR-26,"CHAPMAN RD",48,39.37189444,-76.80550556,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1694
240172_2010,24,240172,2,2,NULL,0,NULL,NULL,2,13,0,23,5,2010,1,22,32,0,3,3,SR-27,"GILLS FALL RD",45,39.40854444,-77.12874444,0,12,6,0,2,2,0,1,2,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1695
240172_2011,24,240172,2,2,0,0,0,2,2,33,896,20,5,2011,6,15,43,0,14,4,CO-97,NULL,15,38.86661944,-76.82937778,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1696
240173_2010,24,240173,1,1,NULL,1,NULL,NULL,1,33,1175,10,5,2010,2,13,30,0,6,3,"SR-210 ACCESS RD",NULL,0,38.82054444,-77.00105,0,8,0,0,1,1,0,6,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1697
240173_2011,24,240173,1,1,0,0,0,1,1,33,390,21,5,2011,7,1,49,0,14,2,US-1AL,NULL,2,38.93512778,-76.95046389,0,33,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1698
240174_2010,24,240174,1,1,NULL,1,NULL,NULL,7,33,0,30,5,2010,1,3,15,1,11,1,I-95,NULL,131,38.87369444,-76.84357222,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1699
240174_2011,24,240174,1,1,0,0,0,1,1,19,0,29,5,2011,1,11,46,0,6,4,CO-161,NULL,7,38.30293611,-76.07731944,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1700
240175_2010,24,240175,1,1,NULL,1,NULL,NULL,1,3,0,2,6,2010,4,21,2,1,13,3,SR-2,NULL,0,39.08766944,-76.55505278,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1701
240175_2011,24,240175,1,1,0,1,1,1,1,33,335,26,5,2011,5,19,20,0,13,3,SR-650,NULL,0,38.96648333,-77.00235833,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1702
240176_2010,24,240176,1,1,NULL,1,NULL,NULL,2,3,0,5,6,2010,7,21,52,0,14,3,SR-648,"FERNDALE RD",0,39.18318889,-76.63991667,0,8,0,0,3,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1703
240176_2011,24,240176,1,1,0,0,0,1,1,27,0,29,5,2011,1,16,10,1,12,3,SR-32,NULL,63,39.18330556,-76.87863333,0,24,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1704
240177_2010,24,240177,2,2,NULL,0,NULL,NULL,2,21,0,28,6,2010,2,14,36,0,3,3,SR-26,"BESSIE CLEMSON RD",115,39.47979722,-77.20745,0,12,6,0,3,3,0,1,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1705
240177_2011,24,240177,2,2,0,0,0,5,5,33,1330,1,5,2011,1,2,28,0,15,4,CO-302,NULL,17,38.96217778,-76.90172222,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,2,1706
240178_2010,24,240178,1,1,NULL,1,NULL,NULL,1,5,0,28,6,2010,2,22,5,1,11,1,I-695,NULL,0,39.343125,-76.4948,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,22,3,22,9,99,99,0,0,0,1,0,1707
240178_2011,24,240178,2,2,0,0,0,3,3,31,0,6,5,2011,6,1,4,0,5,3,SR-118,"MIDDLEBROOK RD",54,39.17878056,-77.26778889,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1708
240179_2010,24,240179,1,1,NULL,0,NULL,NULL,1,31,0,16,6,2010,4,13,7,0,15,4,CO-78,NULL,10,39.09036667,-77.01454722,0,53,0,0,1,1,0,6,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1709
240179_2011,24,240179,2,2,0,0,0,6,6,5,0,11,5,2011,4,22,39,0,16,4,CO-1700,"SCOTTS LEVEL RD",38,39.36731667,-76.75319167,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1710
240180_2010,24,240180,2,2,NULL,0,NULL,NULL,2,25,0,29,6,2010,3,10,10,0,3,3,SR-152,CO-260,61,39.47618611,-76.37982778,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,10,11,10,17,10,30,0,0,0,1,0,1711
240180_2011,24,240180,1,1,0,1,1,1,1,33,240,20,4,2011,4,18,1,0,14,4,CO-367,NULL,20,38.869425,-76.89033889,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1712
240181_2010,24,240181,1,1,NULL,0,NULL,NULL,4,31,0,23,6,2010,4,22,38,0,14,3,SR-182,NULL,15,39.08447222,-77.04621667,0,33,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0,1713
240181_2011,24,240181,3,3,0,0,0,5,5,3,0,5,7,2011,3,23,7,1,13,3,SR-2,"COLLEGE PKWY",0,39.05171944,-76.52252222,0,12,6,0,2,3,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1714
240182_2010,24,240182,2,2,NULL,0,NULL,NULL,2,27,0,4,7,2010,1,12,53,0,15,4,CO-991,"FORELAND GARTH",12,39.2075,-76.81376667,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1715
240182_2011,24,240182,1,1,0,0,0,1,1,31,0,17,7,2011,1,21,18,0,3,4,CO-242,NULL,24,39.24468333,-77.39820833,0,30,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1716
240183_2010,24,240183,3,1,NULL,0,NULL,NULL,1,43,0,10,7,2010,7,10,51,0,16,6,"CHESTNUT ST",NULL,4,39.63235833,-77.72745556,0,14,0,0,1,1,0,7,1,1,0,1,0,0000000,10,50,10,53,11,7,0,0,0,1,0,1717
240183_2011,24,240183,3,1,2,1,3,1,3,33,0,7,7,2011,5,17,52,1,11,1,I-95,NULL,251,39.01998333,-76.93184722,0,14,0,0,1,1,0,2,1,1,0,1,0,0000000,99,99,99,99,99,99,23,0,0,1,0,1718
240184_2010,24,240184,2,1,NULL,0,NULL,NULL,1,43,0,11,7,2010,1,3,57,0,4,2,US-40,NULL,271,39.65865278,-77.8831,0,33,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,88,88,20,0,0,1,0,1719
240184_2011,24,240184,1,1,0,2,2,1,1,3,0,12,7,2011,3,20,43,0,13,3,SR-2,NULL,310,39.09917778,-76.56641389,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1720
240185_2010,24,240185,1,1,NULL,0,NULL,NULL,1,35,0,12,7,2010,2,5,39,0,5,3,SR-304,NULL,60,39.02608611,-76.02032778,0,1,0,0,1,1,0,5,4,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1721
240185_2011,24,240185,1,1,0,0,0,3,3,15,0,13,7,2011,4,11,59,0,6,4,CO-79,NULL,20,39.63047222,-76.01834167,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1722
240186_2010,24,240186,1,1,NULL,0,NULL,NULL,1,33,0,21,7,2010,4,16,22,1,11,1,I-95,NULL,43,38.81235833,-76.96188889,0,24,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1723
240186_2011,24,240186,1,1,0,0,0,1,1,27,0,17,7,2011,1,7,56,1,11,1,I-70,NULL,100,39.30813611,-76.94395,0,42,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1724
240187_2010,24,240187,4,3,NULL,0,NULL,NULL,3,27,0,25,6,2010,6,11,55,0,3,3,SR-97,"FREDERICK RD",63,39.32061944,-77.01948056,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1725
240187_2011,24,240187,2,2,0,0,0,2,2,21,0,19,7,2011,3,0,33,1,2,2,US-15,NULL,110,39.35546389,-77.57174722,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,20,0,0,1,0,1726
240188_2010,24,240188,1,1,NULL,1,NULL,NULL,1,15,0,16,4,2010,6,13,57,0,6,4,CO-117,NULL,25,39.54410278,-76.00989722,0,8,0,0,1,1,0,2,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1727
240188_2011,24,240188,2,2,0,0,0,2,2,5,0,5,7,2011,3,9,12,0,14,3,SR-25,CO-192,113,39.51601944,-76.71723889,0,12,2,0,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1728
240189_2010,24,240189,1,1,NULL,0,NULL,NULL,1,15,0,3,5,2010,2,20,58,0,6,4,CO-26,NULL,12,39.68539167,-76.11581389,0,42,0,0,1,1,0,6,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1729
240189_2011,24,240189,1,1,0,2,2,1,1,510,50,22,4,2011,6,13,34,0,13,6,"E. PRATT ST",NULL,0,39.28670556,-76.60824444,0,8,0,0,1,1,0,1,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1730
240190_2010,24,240190,1,1,NULL,0,NULL,NULL,1,510,50,3,5,2010,2,12,22,1,13,2,US-40,NULL,0,39.30485,-76.53857222,0,33,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1731
240190_2011,24,240190,1,1,0,0,0,1,1,33,0,23,7,2011,7,22,50,1,12,3,SR-5,NULL,65,38.75237778,-76.87966389,0,59,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1732
240191_2010,24,240191,2,1,NULL,0,NULL,NULL,1,5,0,25,5,2010,3,18,39,0,14,4,CO-1800,NULL,22,39.35807778,-76.75230278,0,14,0,0,1,1,0,7,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1733
240191_2011,24,240191,1,1,0,0,0,1,1,5,0,23,7,2011,7,0,56,0,16,4,CO-4106,NULL,4,39.37343056,-76.34595833,0,42,0,0,1,1,0,6,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1734
240192_2010,24,240192,2,2,NULL,0,NULL,NULL,2,31,0,26,5,2010,4,16,0,0,16,4,CO-3752,CO-7058,3,39.018625,-77.17500556,0,12,2,1,3,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,99,99,99,1,0,1735
240192_2011,24,240192,2,2,0,0,0,3,3,5,0,8,7,2011,6,13,57,0,13,2,US-40,"JONES RD",240,39.41206667,-76.38603056,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0,1736
240193_2010,24,240193,1,1,NULL,1,NULL,NULL,1,5,0,23,6,2010,4,0,50,0,14,4,CO-1900,NULL,41,39.32701111,-76.73531667,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,0,51,0,55,1,32,0,0,0,1,0,1737
240193_2011,24,240193,2,2,0,0,0,2,2,33,565,31,3,2011,5,0,13,0,14,4,CO-3645,NULL,14,38.77406111,-76.97643889,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1738
240194_2010,24,240194,1,1,NULL,0,NULL,NULL,1,3,0,16,6,2010,4,17,29,1,12,3,SR-295,NULL,151,39.06943056,-76.83135278,0,1,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1739
240194_2011,24,240194,1,1,0,1,1,1,1,33,882,31,3,2011,5,20,4,0,13,3,SR-193,NULL,7,38.98583333,-76.98236111,0,8,0,0,1,1,0,1,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1740
240195_2010,24,240195,2,2,NULL,0,NULL,NULL,2,37,0,26,6,2010,7,23,17,1,2,3,SR-235,"BECK RD",196,38.33499167,-76.55891389,0,12,6,0,2,2,0,1,2,1,0,1,0,0000000,23,33,23,43,0,20,0,0,0,1,0,1741
240195_2011,24,240195,2,2,0,1,1,3,3,33,569,22,4,2011,6,23,54,1,12,3,SR-4,NULL,104,38.84352778,-76.88362222,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1742
240196_2010,24,240196,3,3,NULL,0,NULL,NULL,3,27,0,8,6,2010,3,7,55,0,16,3,SR-216,CO-2542,61,39.15951667,-76.93300833,0,12,1,0,2,3,0,1,1,1,0,1,0,0000000,7,55,8,4,8,55,0,0,0,1,0,1743
240196_2011,24,240196,2,2,0,0,0,6,6,33,565,6,6,2011,2,3,15,1,12,3,SR-210,NULL,120,38.78968333,-76.99866667,0,12,1,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,3,1,1744
240197_2010,24,240197,1,1,NULL,0,NULL,NULL,1,9,0,4,7,2010,1,2,14,1,2,3,SR-231,NULL,15,38.50689444,-76.63787778,0,24,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1745
240197_2011,24,240197,1,1,0,1,1,1,1,33,150,23,6,2011,5,18,20,0,16,6,"QUINCY ST",NULL,0,38.93703889,-76.93325278,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1746
240198_2010,24,240198,1,1,NULL,1,NULL,NULL,1,5,0,25,6,2010,6,9,31,0,15,4,CO-5297,YORKWAY,4,39.25854722,-76.51474167,0,8,0,1,3,2,0,1,1,1,0,1,0,0000000,9,31,9,34,9,55,0,0,0,1,0,1747
240198_2011,24,240198,1,1,0,1,1,1,1,510,50,18,5,2011,4,10,0,0,13,2,US-1,NULL,0,39.32198056,-76.57322778,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1748
240199_2010,24,240199,1,1,NULL,1,NULL,NULL,2,510,50,2,7,2010,6,14,0,1,13,2,US-40,NULL,0,39.30172778,-76.54835833,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1749
240199_2011,24,240199,1,1,0,1,1,1,1,33,879,7,7,2011,5,5,24,0,13,3,SR-202,"FIREHOUSE RD",113,38.92728333,-76.88100556,0,8,0,0,2,3,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1750
240200_2010,24,240200,2,2,NULL,0,NULL,NULL,2,5,0,3,7,2010,7,3,12,0,12,3,SR-41,"TAYLOR AVE",10,39.38042222,-76.55633889,0,12,2,0,2,2,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,2,1751
240200_2011,24,240200,2,2,0,0,0,2,2,33,21,8,7,2011,6,17,0,1,12,3,SR-210,NULL,14,38.64670833,-77.03965278,0,12,6,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1752
240201_2010,24,240201,1,1,NULL,0,NULL,NULL,1,21,0,19,7,2010,2,23,18,1,2,2,US-15,NULL,195,39.49894167,-77.39893889,0,1,0,0,1,1,0,3,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1753
240201_2011,24,240201,1,1,0,0,0,1,1,33,1620,10,7,2011,1,19,21,0,14,4,CO-971,NULL,0,38.83171944,-76.804475,0,33,0,0,1,1,0,4,5,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1754
240202_2010,24,240202,4,4,NULL,0,NULL,NULL,5,13,0,20,7,2010,3,7,33,0,3,3,SR-27,NULL,158,39.53873333,-77.02068333,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,7,36,7,47,8,16,0,0,0,1,0,1755
240202_2011,24,240202,2,2,0,0,0,2,2,43,0,25,7,2011,2,5,25,0,5,3,SR-66,"I-70 RAMP ENTRANCE",52,39.58656667,-77.63915833,0,12,6,0,2,3,0,1,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1756
240203_2010,24,240203,3,3,NULL,0,NULL,NULL,6,13,0,29,7,2010,5,19,0,0,3,3,SR-482,NULL,5,39.60026667,-76.93266389,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1757
240203_2011,24,240203,1,1,0,0,0,1,1,3,0,1,8,2011,2,14,29,1,12,3,SR-100,NULL,0,39.14537222,-76.63221389,0,1,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1758
240204_2010,24,240204,1,1,NULL,0,NULL,NULL,2,17,0,23,6,2010,4,14,30,0,6,4,CO-117,NULL,0,38.56788889,-76.99493333,0,42,0,0,1,1,0,6,1,1,0,1,0,0000000,14,31,14,42,99,99,0,0,0,1,1,1759
240204_2011,24,240204,1,1,0,0,0,1,1,27,0,7,8,2011,1,2,50,0,15,4,CO-1910,NULL,32,39.16207778,-76.82591111,0,1,0,0,1,1,0,5,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1,1760
240205_2010,24,240205,2,2,NULL,0,NULL,NULL,2,33,900,29,7,2010,5,16,2,0,13,3,SR-198,"NINTH STREET",28,39.10180833,-76.86053056,0,12,6,1,2,3,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1761
240205_2011,24,240205,1,1,0,0,0,1,1,35,0,16,8,2011,3,19,44,0,5,3,SR-405,NULL,42,39.08716944,-75.94153333,0,30,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1762
240206_2010,24,240206,1,1,NULL,1,NULL,NULL,1,510,50,13,5,2010,5,1,34,0,13,6,"HOWARD ST","DOLPHIN ST",0,39.30433333,-76.62073333,0,8,0,0,3,2,0,1,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1763
240206_2011,24,240206,1,1,0,1,1,1,1,3,0,13,7,2011,4,2,59,0,16,4,"MONTEVIDEO RD",NULL,0,39.16119722,-76.76301944,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1764
240207_2010,24,240207,1,1,NULL,0,NULL,NULL,1,510,50,30,5,2010,1,17,45,0,15,6,"GILMOR ST",NULL,0,39.28976389,-76.64245833,0,30,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1765
240207_2011,24,240207,1,1,0,0,0,1,1,21,0,2,8,2011,3,9,39,1,11,1,I-70,NULL,35,39.50298056,-77.57823889,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1766
240208_2010,24,240208,1,1,NULL,1,NULL,NULL,1,33,0,19,6,2010,7,23,35,1,2,2,US-301,NULL,24,38.69713333,-76.87043611,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0,1767
240208_2011,24,240208,1,1,0,0,0,1,1,37,0,12,8,2011,6,14,59,0,4,3,SR-5,NULL,148,38.22590833,-76.46866389,0,30,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1768
240209_2010,24,240209,1,1,NULL,0,NULL,NULL,2,510,50,21,6,2010,2,0,54,1,11,1,I-83,NULL,0,39.30594444,-76.61245,0,39,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1,1769
240209_2011,24,240209,2,2,0,0,0,2,2,5,0,5,8,2011,6,7,11,0,13,3,SR-45,NULL,223,39.67432778,-76.64744722,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0,1770
